,,,,,
,,,,,
9,26,1,1,87,58:50.6
,,,,,
18,25,1,1,87,59:36.3
,,,,,
10,32,1,1,71,00:21.1
,,,,,
12,25,1,1,95,01:10.0
,,,,,
22,25,1,1,79,01:57.6
,,,,,
13,35,1,1,71,02:45.2
,,,,,
30,18,1,1,95,03:28.8
,,,,,
18,21,1,1,39,04:11.4
,,,,,
6,24,1,1,103,04:55.8
,,,,,
21,25,1,1,79,05:39.8
,,,,,
19,32,1,1,103,06:25.5
,,,,,
33,17,1,1,95,07:10.5
,,,,,
20,19,1,1,79,07:52.7
,,,,,
7,24,1,1,95,08:42.2
,,,,,
11,26,1,1,47,09:26.9
,,,,,
8,26,1,1,87,10:13.2
,,,,,
22,32,1,1,63,10:58.1
,,,,,
35,22,1,1,79,11:43.7
,,,,,
30,21,1,1,71,12:28.8
,,,,,
16,21,1,1,79,13:13.2
,,,,,
23,26,1,1,87,13:57.5
,,,,,
41,16,1,1,79,14:40.1
,,,,,
30,31,1,1,87,15:24.6
,,,,,
13,35,1,1,103,16:13.8
,,,,,
22,24,1,1,79,16:59.1
,,,,,
23,22,1,1,87,17:42.4
,,,,,
11,21,1,1,79,18:25.5
,,,,,
29,21,1,1,79,19:12.1
,,,,,
37,25,1,1,71,19:55.8
,,,,,
5,34,1,1,119,20:44.2
,,,,,
12,29,1,1,95,21:28.2
,,,,,
24,23,1,1,47,22:15.1
,,,,,
23,24,1,1,47,22:59.2
,,,,,
40,18,1,1,63,23:43.8
,,,,,
20,26,1,1,87,24:28.9
,,,,,
20,17,1,1,87,25:10.6
,,,,,
25,29,1,1,71,25:55.6
,,,,,
21,20,1,1,79,26:37.5
,,,,,
23,18,1,1,47,27:23.0
,,,,,
18,17,1,1,87,28:05.0
,,,,,
26,35,1,1,87,28:53.5
,,,,,
17,23,1,1,95,29:39.2
,,,,,
21,27,1,1,95,30:24.5
,,,,,
16,28,1,1,127,31:11.5
,,,,,
12,19,1,1,47,32:00.3
,,,,,
10,24,1,1,71,32:51.6
,,,,,
6,27,1,1,79,33:37.1
,,,,,
26,22,1,1,87,34:22.4
,,,,,
26,23,1,1,95,35:07.8
,,,,,
14,31,1,1,79,35:53.9
,,,,,
21,13,1,1,103,36:41.9
,,,,,
16,17,1,1,119,37:25.0
,,,,,
18,17,1,1,63,38:07.3
,,,,,
16,31,1,1,47,38:53.3
,,,,,
35,23,1,1,79,39:38.3
,,,,,
5,21,1,1,31,40:18.5
,,,,,
21,25,1,1,103,41:04.3
,,,,,
41,21,1,1,71,41:48.3
,,,,,
9,19,1,1,31,42:29.1
,,,,,
24,24,1,1,63,43:16.6
,,,,,
19,18,1,1,55,43:58.4
,,,,,
29,19,1,1,79,44:42.7
,,,,,
16,32,1,1,63,45:28.1
,,,,,
28,22,1,1,55,46:13.7
,,,,,
21,22,1,1,55,46:57.7
,,,,,
28,15,1,1,87,47:40.0
,,,,,
20,23,1,1,87,48:25.0
,,,,,
26,34,1,1,63,49:10.3
,,,,,
18,19,1,1,55,49:50.5
,,,,,
32,18,1,1,119,50:35.5
,,,,,
25,21,1,1,79,51:19.9
,,,,,
16,27,1,1,95,52:07.4
,,,,,
26,22,1,1,87,52:50.8
,,,,,
24,32,1,1,79,53:37.8
,,,,,
13,17,1,1,79,54:20.7
,,,,,
31,22,1,1,79,55:06.6
,,,,,
28,19,1,1,103,55:51.6
,,,,,
6,25,1,1,87,56:39.4
,,,,,
29,18,1,1,47,57:23.6
,,,,,
14,28,1,1,47,58:07.0
,,,,,
13,18,1,1,71,58:49.1
,,,,,
22,26,1,1,55,59:32.9
,,,,,
26,15,1,1,71,00:14.9
,,,,,
22,27,1,1,79,01:00.7
,,,,,
18,16,1,1,63,01:44.1
,,,,,
15,31,1,1,87,02:28.9
,,,,,
22,22,1,1,47,03:13.1
,,,,,
14,29,1,1,63,03:58.3
,,,,,
22,24,1,1,47,04:42.0
,,,,,
31,19,1,1,79,05:24.4
,,,,,
14,23,1,1,71,06:09.2
,,,,,
23,27,1,1,55,06:54.3
,,,,,
25,21,1,1,71,07:40.3
,,,,,
23,16,1,1,63,08:24.7
,,,,,
21,31,1,1,95,09:12.8
,,,,,
31,19,1,1,87,09:58.2
,,,,,
29,18,1,1,95,10:42.8
,,,,,
9,29,1,1,71,11:31.0
,,,,,
34,25,1,1,71,12:17.3
,,,,,
20,20,1,1,47,13:00.6
,,,,,
17,17,1,1,87,13:47.0
,,,,,
19,26,1,1,111,14:33.9
,,,,,
23,33,1,1,79,15:20.6
,,,,,
34,15,1,1,111,16:06.7
,,,,,
48,23,1,1,71,16:54.6
,,,,,
18,15,1,1,111,17:40.2
,,,,,
15,16,1,1,79,18:24.7
,,,,,
22,14,1,1,39,19:05.6
,,,,,
28,27,1,1,111,19:51.8
,,,,,
22,22,1,1,87,20:38.0
,,,,,
12,24,1,1,135,21:23.1
,,,,,
18,15,1,1,79,22:06.7
,,,,,
25,22,1,1,47,22:51.8
,,,,,
12,35,1,1,87,23:42.1
,,,,,
18,29,1,1,47,24:30.5
,,,,,
20,21,1,1,47,25:17.5
,,,,,
23,21,1,1,111,26:02.2
,,,,,
24,21,1,1,71,26:45.8
,,,,,
22,16,1,1,87,27:30.0
,,,,,
15,20,1,1,79,28:17.0
,,,,,
21,22,1,1,79,29:03.1
,,,,,
30,18,1,1,79,29:48.9
,,,,,
18,23,1,1,103,30:35.0
,,,,,
14,26,1,1,95,31:20.6
,,,,,
19,30,1,1,87,32:09.5
,,,,,
23,21,1,1,127,32:57.9
,,,,,
11,22,1,1,79,33:41.5
,,,,,
6,25,1,1,103,34:24.3
,,,,,
34,25,1,1,63,35:08.2
,,,,,
6,17,1,1,23,35:48.6
,,,,,
31,16,1,1,47,36:31.8
,,,,,
10,22,1,1,63,37:16.6
,,,,,
2,26,1,1,63,37:59.8
,,,,,
28,18,1,1,71,38:44.3
,,,,,
35,12,1,1,47,39:28.3
,,,,,
22,14,1,1,47,40:11.5
,,,,,
28,16,1,1,71,40:54.4
,,,,,
20,22,1,1,79,41:41.2
,,,,,
16,28,1,1,47,42:27.7
,,,,,
24,20,1,1,111,43:14.4
,,,,,
31,18,1,1,79,43:58.7
,,,,,
23,22,1,1,63,44:40.7
,,,,,
10,23,1,1,55,45:22.8
,,,,,
35,19,1,1,63,46:06.5
,,,,,
31,18,1,1,55,46:51.0
,,,,,
24,23,1,1,79,47:36.3
,,,,,
29,22,1,1,55,48:22.8
,,,,,
26,21,1,1,47,49:08.0
,,,,,
31,19,1,1,55,49:51.5
,,,,,
17,19,1,1,111,50:38.1
,,,,,
32,17,1,1,79,51:21.2
,,,,,
18,16,1,1,79,52:01.7
,,,,,
23,24,1,1,47,52:46.5
,,,,,
30,23,1,1,63,53:32.9
,,,,,
22,17,1,1,39,54:15.1
,,,,,
12,16,1,1,47,54:57.9
,,,,,
38,17,1,1,79,55:40.8
,,,,,
6,22,1,1,63,56:23.7
,,,,,
35,28,1,1,63,57:09.3
,,,,,
35,18,1,1,87,57:53.4
,,,,,
29,18,1,1,47,58:36.0
,,,,,
13,25,1,1,63,59:18.1
,,,,,
25,17,1,1,95,00:02.8
,,,,,
16,18,1,1,103,00:45.3
,,,,,
19,13,1,1,39,01:30.3
,,,,,
20,19,1,1,39,02:12.3
,,,,,
36,17,1,1,63,02:55.4
,,,,,
41,13,1,1,63,03:37.3
,,,,,
28,18,1,1,47,04:20.3
,,,,,
29,24,1,1,55,05:04.7
,,,,,
22,26,1,1,55,05:49.7
,,,,,
16,15,1,1,63,06:31.9
,,,,,
24,26,1,1,71,07:16.8
,,,,,
18,23,1,1,87,07:59.8
,,,,,
18,16,1,1,79,08:41.9
,,,,,
20,14,1,1,55,09:22.2
,,,,,
31,21,1,1,63,10:06.2
,,,,,
6,17,1,1,87,10:49.2
,,,,,
19,19,1,1,63,11:35.0
,,,,,
39,18,1,1,63,12:20.4
,,,,,
31,15,1,1,55,13:01.9
,,,,,
26,19,1,1,47,13:46.6
,,,,,
35,15,1,1,55,14:27.9
,,,,,
29,14,1,1,87,15:10.3
,,,,,
32,16,1,1,63,15:54.0
,,,,,
31,15,1,1,47,16:36.1
,,,,,
17,18,1,1,71,17:18.3
,,,,,
18,13,1,1,31,18:04.7
,,,,,
21,18,1,1,39,18:46.1
,,,,,
22,17,1,1,79,19:29.0
,,,,,
25,14,1,1,39,20:10.6
,,,,,
31,14,1,1,63,20:53.9
,,,,,
31,14,1,1,63,21:37.5
,,,,,
20,19,1,1,71,22:22.9
,,,,,
21,12,1,1,39,23:04.5
,,,,,
29,17,1,1,79,23:50.9
,,,,,
33,16,1,1,79,24:39.4
,,,,,
28,19,1,1,47,25:25.7
,,,,,
2,21,1,1,23,26:09.1
,,,,,
36,19,1,1,79,26:54.5
,,,,,
28,23,1,1,55,27:39.4
,,,,,
27,20,1,1,47,28:23.6
,,,,,
16,22,1,1,71,29:09.3
,,,,,
12,25,1,1,111,29:53.7
,,,,,
23,17,1,1,135,30:42.8
,,,,,
22,18,1,1,55,31:26.6
,,,,,
18,15,1,1,103,32:10.8
,,,,,
34,19,1,1,71,32:55.0
,,,,,
17,16,1,1,71,33:36.5
,,,,,
15,18,1,1,39,34:16.5
,,,,,
16,27,1,1,87,35:00.0
,,,,,
24,21,1,1,87,35:43.8
,,,,,
20,19,1,1,39,36:24.9
,,,,,
6,17,1,1,23,37:05.7
,,,,,
27,19,1,1,71,37:49.3
,,,,,
28,19,1,1,47,38:34.0
,,,,,
19,30,1,1,95,39:18.7
,,,,,
25,16,1,1,47,39:59.6
,,,,,
25,17,1,1,87,40:42.2
,,,,,
24,18,1,1,71,41:25.3
,,,,,
15,16,1,1,79,42:05.8
,,,,,
13,16,1,1,135,42:49.7
,,,,,
22,27,1,1,55,43:32.4
,,,,,
9,14,1,1,23,44:11.2
,,,,,
33,29,1,1,103,45:01.0
,,,,,
8,23,1,1,79,45:43.8
,,,,,
27,20,1,1,47,46:25.4
,,,,,
28,27,1,1,55,47:11.6
,,,,,
22,25,1,1,47,47:59.9
,,,,,
16,25,1,1,79,48:45.4
,,,,,
22,17,1,1,39,49:27.5
,,,,,
12,18,1,1,31,50:08.4
,,,,,
10,27,1,1,71,50:52.7
,,,,,
21,24,1,1,87,51:37.5
,,,,,
26,25,1,1,95,52:21.7
,,,,,
28,27,1,1,71,53:07.7
,,,,,
30,18,1,1,55,53:52.0
,,,,,
19,26,1,1,47,54:37.1
,,,,,
19,28,1,1,47,55:26.4
,,,,,
24,20,1,1,47,56:11.1
,,,,,
35,20,1,1,79,56:57.4
,,,,,
17,25,1,1,79,57:43.3
,,,,,
8,20,1,1,31,58:35.1
,,,,,
21,27,1,1,63,59:21.9
,,,,,
12,27,1,1,39,00:04.5
,,,,,
19,36,1,1,87,00:51.0
,,,,,
33,19,1,1,63,01:34.8
,,,,,
11,31,1,1,47,02:18.6
,,,,,
24,20,1,1,87,03:02.8
,,,,,
16,12,1,1,71,03:45.3
,,,,,
38,15,1,1,79,04:30.3
,,,,,
35,12,1,1,47,05:13.9
,,,,,
11,24,1,1,63,05:58.6
,,,,,
11,27,1,1,111,06:43.1
,,,,,
6,19,1,1,111,07:28.2
,,,,,
22,17,1,1,87,08:14.0
,,,,,
29,16,1,1,71,08:58.3
,,,,,
29,25,1,1,95,09:43.6
,,,,,
29,18,1,1,79,10:28.2
,,,,,
24,21,1,1,87,11:12.8
,,,,,
41,13,1,1,79,11:56.4
,,,,,
47,19,1,1,103,12:43.3
,,,,,
29,18,1,1,47,13:28.7
,,,,,
41,14,1,1,55,14:13.3
,,,,,
23,23,1,1,63,15:00.7
,,,,,
14,29,1,1,103,15:47.3
,,,,,
24,20,1,1,87,16:33.7
,,,,,
41,19,1,1,79,17:20.3
,,,,,
22,21,1,1,151,18:07.9
,,,,,
16,22,1,1,183,18:51.5
,,,,,
19,20,1,1,79,19:37.6
,,,,,
27,22,1,1,87,20:21.9
,,,,,
49,17,1,1,71,21:06.9
,,,,,
18,29,1,1,63,21:53.5
,,,,,
23,24,1,1,47,22:40.3
,,,,,
2,15,1,1,111,23:26.5
,,,,,
30,26,1,1,71,24:14.6
,,,,,
29,17,1,1,95,24:58.5
,,,,,
30,15,1,1,55,25:42.1
,,,,,
20,21,1,1,47,26:26.0
